IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.50.173.22,8443,443,true,ARN,Europe,Stockholm,189,0.00
13.49.119.167,2052,80,false,ARN,Europe,Stockholm,190,0.00
13.53.47.110,2096,80,false,ARN,Europe,Stockholm,190,0.00
13.49.6.192,2095,80,false,ARN,Europe,Stockholm,190,0.00
15.160.15.255,2082,80,false,MXP,Europe,Milan,190,0.00
15.161.216.233,2095,80,false,MXP,Europe,Milan,190,0.00
15.160.252.181,2082,80,false,MXP,Europe,Milan,191,0.00
13.48.140.41,2096,80,false,ARN,Europe,Stockholm,191,0.00
13.48.36.215,2096,80,false,ARN,Europe,Stockholm,191,0.00
15.160.250.170,2082,80,false,MXP,Europe,Milan,191,0.00
15.160.19.149,2095,80,false,MXP,Europe,Milan,192,0.00
15.160.19.149,2052,80,false,MXP,Europe,Milan,192,0.00
13.48.140.41,2095,80,false,ARN,Europe,Stockholm,192,0.00
15.161.40.69,2087,80,false,MXP,Europe,Milan,193,0.00
13.49.119.167,2096,80,false,ARN,Europe,Stockholm,193,0.00
13.48.140.41,2082,80,false,ARN,Europe,Stockholm,193,0.00
13.53.172.167,443,443,true,AMS,Europe,Amsterdam,193,0.00
13.48.204.143,443,443,true,AMS,Europe,Amsterdam,193,0.00
13.53.47.110,2082,80,false,ARN,Europe,Stockholm,193,0.00
13.51.138.200,2096,80,false,ARN,Europe,Stockholm,193,0.00
13.48.36.215,2053,80,false,ARN,Europe,Stockholm,193,0.00
15.160.15.255,2095,80,false,MXP,Europe,Milan,193,0.00
15.161.186.110,2083,80,false,MXP,Europe,Milan,194,0.00
13.53.47.110,2087,80,false,ARN,Europe,Stockholm,194,0.00
13.51.13.209,2053,443,true,ARN,Europe,Stockholm,195,0.00
15.160.15.101,2053,80,false,MXP,Europe,Milan,195,0.00
13.36.24.111,2087,80,false,CDG,Europe,Paris,195,0.00
15.160.14.66,2096,80,false,MXP,Europe,Milan,196,0.00
13.48.36.215,2083,80,false,ARN,Europe,Stockholm,197,0.00
13.51.138.200,2086,80,false,ARN,Europe,Stockholm,197,0.00
13.48.13.126,443,443,true,AMS,Europe,Amsterdam,197,0.00
13.51.55.184,2053,443,true,ARN,Europe,Stockholm,197,0.00
54.68.88.54,80,8080,false,SEA,North America,Seattle,197,0.00
13.48.36.215,2086,80,false,ARN,Europe,Stockholm,199,0.00
15.160.80.28,2052,80,false,MXP,Europe,Milan,201,0.00
18.189.139.61,443,443,true,ORD,North America,Chicago,214,0.00
18.216.55.100,80,80,false,CMH,North America,Columbus,219,0.00
3.141.95.66,80,8080,false,CMH,North America,Columbus,220,0.00
52.60.241.195,2096,80,false,YUL,North America,Montréal,239,0.00
3.96.246.140,2053,80,false,YUL,North America,Montréal,240,0.00
52.60.241.195,2087,80,false,YUL,North America,Montréal,240,0.00
52.60.241.195,2095,80,false,YUL,North America,Montréal,240,0.00
3.96.246.140,2083,80,false,YUL,North America,Montréal,240,0.00
3.97.1.47,2095,80,false,YUL,North America,Montréal,240,0.00
3.96.246.140,2096,80,false,YUL,North America,Montréal,240,0.00
3.97.1.47,2096,80,false,YUL,North America,Montréal,241,0.00
15.156.199.233,80,443,true,YUL,North America,Montréal,242,0.00
52.60.241.195,2053,80,false,YUL,North America,Montréal,242,0.00
3.97.1.47,2052,80,false,YUL,North America,Montréal,242,0.00
3.96.246.140,2082,80,false,YUL,North America,Montréal,243,0.00
15.157.7.168,443,443,true,YUL,North America,Montréal,243,0.00
3.97.1.47,2083,80,false,YUL,North America,Montréal,243,0.00
3.96.246.140,2087,80,false,YUL,North America,Montréal,243,0.00
52.60.241.195,2052,80,false,YUL,North America,Montréal,244,0.00
15.157.64.139,80,443,true,YUL,North America,Montréal,244,0.00
3.97.1.47,2082,80,false,YUL,North America,Montréal,244,0.00
15.156.17.176,8443,443,true,YUL,North America,Montréal,244,0.00
52.60.241.195,2086,80,false,YUL,North America,Montréal,246,0.00
3.96.246.140,2052,80,false,YUL,North America,Montréal,246,0.00
3.97.1.47,2086,80,false,YUL,North America,Montréal,246,0.00
3.97.1.47,2087,80,false,YUL,North America,Montréal,246,0.00
3.96.246.140,2086,80,false,YUL,North America,Montréal,246,0.00
35.182.164.102,80,80,false,YUL,North America,Montréal,247,0.00
3.96.246.140,2095,80,false,YUL,North America,Montréal,247,0.00
52.60.241.195,2083,80,false,YUL,North America,Montréal,253,0.00
3.97.1.47,2053,80,false,YUL,North America,Montréal,255,0.00
52.60.241.195,2082,80,false,YUL,North America,Montréal,255,0.00
13.246.85.121,2096,80,false,CPT,Africa,Cape Town,296,0.00
13.245.152.196,2053,80,false,CPT,Africa,Cape Town,299,0.00
13.246.85.121,2086,80,false,CPT,Africa,Cape Town,303,0.00
13.246.85.121,2095,80,false,CPT,Africa,Cape Town,303,0.00
13.245.152.196,2096,80,false,CPT,Africa,Cape Town,303,0.00
13.245.152.196,2095,80,false,CPT,Africa,Cape Town,304,0.00
13.245.152.196,2082,80,false,CPT,Africa,Cape Town,308,0.00
13.246.85.121,2083,80,false,CPT,Africa,Cape Town,308,0.00
13.246.85.121,2087,80,false,CPT,Africa,Cape Town,309,0.00
13.246.85.121,2082,80,false,CPT,Africa,Cape Town,309,0.00
13.246.85.121,2052,80,false,CPT,Africa,Cape Town,310,0.00
13.245.152.196,2086,80,false,CPT,Africa,Cape Town,313,0.00
13.246.85.121,2053,80,false,CPT,Africa,Cape Town,316,0.00
